uuid,downstream,lon1,lat1,lon2,lat2
urn:uuid:8b66ae71-2d2b-41f2-a51c-9f81bd3bb466,urn:uuid:9feb7295-53d9-4ed0-924b-0cddf751c824,107.054167,30.469167,107.011667,30.463333
urn:uuid:b15ca990-19b6-4cb9-b012-345be52e2163,urn:uuid:43549b4a-1783-48ce-8d58-2d78f35ef61a,103.379167,33.888333,103.242500,33.940833
urn:uuid:e79173fc-e972-408c-8910-95b6ddd2e18b,urn:uuid:3caa0849-438b-4b0f-a1ca-977cbd560b44,100.455000,29.976667,100.380000,30.032500
urn:uuid:b9baab83-97e2-41e5-9ef5-a2ebb4e050d8,urn:uuid:aa830689-17a8-4ac6-994c-31a5a6805d1a,115.296667,28.373333,115.279167,28.382500
urn:uuid:ae813925-34fa-431c-b511-f92dfd3cc529,urn:uuid:6ec76b97-4ccd-4556-80e8-3ac1101fd491,115.901667,29.696667,115.884167,29.690000
urn:uuid:ae037205-4ca6-4a64-b76a-b5adbadf3d98,urn:uuid:96eebd85-4b3c-4c04-8f10-ce767d095a02,113.294167,33.335833,113.246667,33.300000
urn:uuid:6a93920c-ad64-48ab-bf01-8e94ab9caa56,urn:uuid:a939bd24-7576-4546-9380-238a44b11f1a,106.717500,28.745833,106.718333,28.741667
urn:uuid:a82c1ce6-0c7d-424e-972e-b966e3d7af39,urn:uuid:c2872d16-8da1-4d6c-b4a3-7748d44dda89,117.027500,31.147500,116.990000,31.208333
urn:uuid:c76f77f3-bb96-4a69-93d2-10139f50904d,urn:uuid:4ccb9c37-c7f7-44b7-bc69-b569ca44a9ae,116.384167,28.295000,116.354167,28.265833
urn:uuid:64aaf283-859c-475c-b61d-da9ad280a45f,urn:uuid:895f1d3d-0064-4e9a-a5ea-2a68884f8214,112.372500,31.063333,112.324167,31.102500
urn:uuid:e77774a8-c618-427d-b4bb-d4aec23aae8f,urn:uuid:9c3af902-d667-4d90-a9f7-931e53a5f14d,105.343333,26.830000,105.269167,26.777500
urn:uuid:44d4816d-f458-4e23-805d-529ed57ca73a,urn:uuid:affdcb83-6133-40ee-af3c-46915d4ddfc5,115.835000,34.114167,115.795833,34.154167
urn:uuid:11ac0844-bb31-4d07-9855-a2259af6bde3,urn:uuid:167a5262-8fdb-482c-b64c-81ff38bfa208,114.750833,25.087500,114.694167,25.081667
urn:uuid:73714a88-11e5-4fcf-91e0-42de2ca97fea,urn:uuid:52f2b39e-a732-4c90-89c9-9d94a85aed7a,96.600833,33.180000,96.610000,33.180000
urn:uuid:4221b6be-eed8-452d-8142-44aedb076a99,urn:uuid:c57f515c-d093-4ab7-9d21-d3cd9327dc28,99.751667,27.590833,99.685833,27.573333
urn:uuid:549dfba2-6c00-40c0-984e-6704e51740df,urn:uuid:13bb5ca4-cc21-406a-8bbb-0676a797a29f,92.329167,34.235000,92.255000,34.235000
urn:uuid:4456aff6-50f9-4a83-9a85-fcf74c3533ce,urn:uuid:19f8d693-921b-4797-9fa0-d32bd944c20c,105.455833,30.680833,105.419167,30.709167
urn:uuid:9d834878-3181-42cb-99b9-e6b14dee7988,urn:uuid:0cb9091a-06c6-405e-9b46-a26f383d1493,108.895000,27.737500,108.878333,27.764167
urn:uuid:1bdf4ab8-90e9-4925-bafe-f27e22d2211b,urn:uuid:d754efc1-d975-4c1a-a8e3-f986edfdb9bb,116.539167,27.256667,116.512500,27.199167
urn:uuid:249539e7-b054-483b-8267-dfe14f8afa13,urn:uuid:cb035c0f-066b-4f8b-bd26-83bde82f4c8d,115.279167,30.837500,115.277500,30.934167
urn:uuid:794f40ac-27c3-49f4-8a48-b52c8621c0cd,urn:uuid:579c767f-4b45-4016-ae63-936708928f6a,115.302500,25.916667,115.312500,25.919167
urn:uuid:6d73d75e-f2c3-4025-9747-5538dcc12c76,urn:uuid:c83d91bc-895a-409c-ba19-bcbfe7b1bc6f,94.154167,34.259167,94.125833,34.221667
urn:uuid:eaeb0443-3138-4bd1-93a2-18f8a0ebb773,urn:uuid:aa842e96-e289-4376-85dd-99c5da53c6ba,92.673333,34.458333,92.627500,34.442500
urn:uuid:bb282af0-1036-41cb-bc2d-686bae29fab8,urn:uuid:a0cdb327-cde7-4a39-9144-1258a5e7770f,112.615000,27.470833,112.550000,27.453333
urn:uuid:130298f9-6695-41c7-94ad-49675a1d24c5,urn:uuid:03d6eb77-81fb-47c2-b2dd-258e9e216172,108.089167,32.482500,108.035833,32.544167
urn:uuid:273af3e0-62ce-4f22-aa83-6f7a7afc093c,urn:uuid:d91b0fd0-41c6-4f26-877c-866ed818425e,94.661667,34.426667,94.728333,34.448333
urn:uuid:c9395902-f765-495a-9037-25d05736d310,urn:uuid:dc39beba-429d-4fec-8b80-71c48c4ca24d,107.280000,31.919167,107.313333,31.965000
urn:uuid:c5d605e6-a9e2-4dcb-af42-c4ac42409fb1,urn:uuid:775083db-6ffb-488b-95b9-0d0466db49f1,95.500000,35.005000,95.484167,35.014167
urn:uuid:bb418af9-0696-4285-a5b0-63a9a48f4274,urn:uuid:a5c0c665-5164-4b15-9ff6-28b211d74aed,111.604167,29.357500,111.646667,29.300833
urn:uuid:00b2bd80-0837-4be7-9e25-bda630780664,urn:uuid:4f9cceb7-8f7a-4005-ae87-e9a946b7115c,100.620000,25.605000,100.570833,25.562500
urn:uuid:ea05129b-1a01-4d40-83aa-79ecfdc4b4d9,urn:uuid:37a6508e-2371-4f7f-9bd9-8fdc5fd11bd0,108.119167,30.300833,108.052500,30.310000
urn:uuid:effa176e-c6ec-42d0-9cd8-606b03aec1af,urn:uuid:f934a849-424c-4332-bf4c-b0e8c65eddac,118.170000,28.600833,118.189167,28.618333
urn:uuid:3f264082-2787-47d2-bde0-eb7035b2f096,urn:uuid:36f62475-99e9-43a4-81c7-0dffea6c09d9,114.780833,27.184167,114.806667,27.209167
urn:uuid:7dba2f54-b9d6-4a6f-8777-60303e9ca0ec,urn:uuid:5d91d1d8-5448-493f-980c-551a7f0ae7ec,114.613333,34.452500,114.567500,34.512500
urn:uuid:2bb86ad9-5ebb-4b22-8a9e-0bd0c6708f4e,urn:uuid:2657d065-d381-41df-b44c-da69e481cf82,113.247500,26.710833,113.277500,26.690000
urn:uuid:47991e8c-598a-4e4c-8bc8-9c4cf37366e6,urn:uuid:0a9c8866-7bfd-4e5d-ad4b-71e4f367953c,107.725000,30.133333,107.751667,30.159167
urn:uuid:2b985e3f-6a25-4c96-b775-7608b0efa134,urn:uuid:a94ef55f-f4f6-43a8-ace6-2a980d273c8d,95.130833,34.513333,95.128333,34.511667
urn:uuid:c2c9ba70-9393-4bc8-a27c-9ad5864853e7,urn:uuid:ce11c50d-2bce-438c-9bc0-8f82b8a907a0,100.449167,26.356667,100.455833,26.419167
urn:uuid:aa842e96-e289-4376-85dd-99c5da53c6ba,urn:uuid:42f4c550-4ff9-47f8-80b2-f6cbac674b62,92.745833,34.472500,92.673333,34.458333
urn:uuid:705257f4-e5ae-4d45-ac51-e7c10ee073c8,urn:uuid:e93a4286-ca3d-4346-9ab2-5fbe1558534f,105.874167,31.591667,105.812500,31.679167
urn:uuid:80405974-7dac-4230-b7dc-fd14bbf55bdd,urn:uuid:74b82808-aece-4727-96ec-0fe9bfafd257,100.186667,32.557500,100.225000,32.592500
urn:uuid:738bc037-a538-4170-a8cf-c23d350f823b,urn:uuid:5461751c-92c0-43d5-9582-af55e658ed27,93.493333,33.685000,93.428333,33.690833
urn:uuid:3c1ecaf2-bd22-4f72-a6ca-0614281d0446,urn:uuid:e24ffec2-bce6-47a8-9c99-f9740824f94c,111.443333,33.330833,111.436667,33.399167
urn:uuid:1e7d4379-f9f6-4235-9b68-a6ffea4ba4fb,urn:uuid:e26bf025-7c73-49d1-b1d2-07a632936929,119.465833,30.942500,119.492500,30.968333
urn:uuid:5368f4b0-36a9-403c-9c80-9656b36daf97,urn:uuid:de910fd1-6363-4f17-ba91-9ff6bbaf37a4,115.641667,28.874167,115.569167,28.886667
urn:uuid:2e0c7f22-4efa-4b0b-863e-9d2b15a570e7,urn:uuid:0876734a-3c0e-43ac-91f1-d7110d900516,115.214167,30.742500,115.255833,30.798333
urn:uuid:62ec493f-5cd7-4f32-96fc-97a44bcb0f71,urn:uuid:69f383cb-a9e5-46d7-94b2-27fe92c72a6f,117.697500,32.311667,117.624167,32.363333
urn:uuid:5ecfc105-9291-4104-ac4e-2817e545d911,urn:uuid:bb3fa01d-3972-4647-aadf-82d5691a75f8,109.156667,33.594167,109.134167,33.650000
urn:uuid:5fee9c41-efcd-4df4-bf07-ad56c5ab92fa,urn:uuid:f4924837-606c-4d1c-be4d-792bea4f3981,100.201667,26.173333,100.161667,26.153333
urn:uuid:01d6b35d-cae7-49bb-8b7d-8b74f8788850,urn:uuid:14822273-8a26-47ce-ab81-874263e0860a,106.497500,30.074167,106.495000,30.045000
urn:uuid:3fa14f91-dc35-497f-9936-8ac7bba7fd8d,urn:uuid:c8082a41-5577-4bda-9b0e-86e19d912a01,116.386667,26.905000,116.453333,26.890833
urn:uuid:53451662-86d1-41aa-8da4-ac1b8dd89b7f,urn:uuid:1bfa8031-856d-48c0-940b-ff23f0c2a213,106.162500,27.079167,106.136667,27.076667
urn:uuid:1000760c-fb39-4882-bf14-1ab2a6e86ff9,urn:uuid:7b50f38c-f245-4616-bb92-0de64712f8c5,108.117500,31.575833,108.130833,31.568333
urn:uuid:41add1e6-16b9-4ce5-b9db-c42074dc61ac,urn:uuid:9b0b133b-a271-4b02-9b5a-2c51f28c56fd,113.715833,33.851667,113.705833,33.889167
urn:uuid:7f328846-801d-403e-a81e-e9f24db4f526,urn:uuid:c8b131f2-8bf9-401a-b8ec-899a1da43802,108.413333,26.815833,108.494167,26.832500
urn:uuid:34344410-3e65-4607-98f6-b9ca791b167c,urn:uuid:13c69acc-75e8-4e06-84ba-7ff5145a7663,99.176667,28.404167,99.150000,28.398333
urn:uuid:91c4cee9-be3e-49b0-85c9-52f1102bfaee,urn:uuid:88aa6c97-8410-43e7-8aff-63e2bf4ae81c,117.205000,32.490000,117.261667,32.502500
urn:uuid:8c1754dc-79ee-4d59-864c-a913af625f64,urn:uuid:740e6a30-6fba-4517-a841-4c7533d45cec,99.864167,30.978333,99.893333,31.008333
urn:uuid:43e79919-cbbb-4787-ab98-fc44d1af838c,urn:uuid:2d0836e2-d86f-4e1d-97c0-13ed61656a81,113.455833,29.122500,113.511667,29.163333
urn:uuid:e986dc1e-c0ac-4110-ada8-6598d35438cc,urn:uuid:0001269a-a91a-4305-8eca-0b833b4a5501,115.860833,25.857500,115.909167,25.870000
urn:uuid:3cf01f17-8cca-41f6-97c8-147a85477798,urn:uuid:5131eaa0-6020-41c0-aff8-c15fef06424e,111.180833,27.658333,111.185000,27.589167
urn:uuid:43a4bc76-faa7-42a2-862c-70c18129d22b,urn:uuid:6cfcfbcb-29fd-4f00-9c4d-363480d552f5,114.905833,30.651667,114.932500,30.655000
urn:uuid:ae63d373-d2fa-41dc-8000-fd89a1e4b223,urn:uuid:8d7629cb-9512-4171-be2d-9a550a0022e0,106.224167,26.979167,106.258333,27.070000
urn:uuid:f2a9fcdb-ea7b-4894-9253-69600a88a95d,urn:uuid:f24079f9-4aa1-4870-ac0a-98b77841f526,97.062500,32.885833,97.070833,32.875000
urn:uuid:fa70f5e0-8f11-485a-8cb2-022e7351a369,urn:uuid:e984141d-5082-400f-8c9a-a0519063183c,109.369167,27.629167,109.360000,27.604167
urn:uuid:633bed00-3be1-4047-829d-1058cb684f39,urn:uuid:1b094746-5fb2-4e21-8ce2-72dbdd0f3266,102.984167,31.415000,102.843333,31.220833
urn:uuid:36211168-1e4f-4eab-8ab7-9547e941252c,urn:uuid:3988ac7c-37c5-4e27-8bcd-bd3bb0742c0b,102.946667,27.415833,102.876667,27.496667
urn:uuid:b4794729-5fd1-4f4a-b6b7-ced703002a54,urn:uuid:a789a06e-24a7-4f40-90b0-afca242c49fc,93.748333,34.435000,93.745000,34.470000
urn:uuid:2c4c6499-abf8-4298-a3ca-d949d264b8fe,urn:uuid:c33b0005-4658-4e7a-8548-78dede963ff2,110.953333,30.435000,110.925000,30.471667
urn:uuid:08ffb3db-b667-4c9d-b81d-a8b3a54d2839,urn:uuid:cde9033c-a944-4f7b-82a8-2a36a566e7e6,107.749167,29.836667,107.782500,29.785000
urn:uuid:1a2ec89c-36b8-4e0f-aa37-cf182ac7f1e8,urn:uuid:2b9e4749-4a26-4c47-af8f-a82ff10b0cb7,118.154167,33.203333,118.149167,33.171667
urn:uuid:54a0653b-1c7c-4d28-ab28-e1598a6bc157,urn:uuid:e6d61a1a-ae11-4675-8424-c40c9c27bf07,99.296667,31.894167,99.270000,31.908333
urn:uuid:403e8dd5-d335-4022-9673-0d40e035b3b1,urn:uuid:fc675b76-9836-4e94-8ac3-fce4fd644709,116.995000,32.783333,116.992500,32.782500
urn:uuid:882e6d70-3a13-40f2-825d-ed938d684484,urn:uuid:835559ae-de17-487d-b5d4-d5bde668a46e,92.845833,34.385000,92.780000,34.395833
urn:uuid:a1569712-a112-4eaa-9f89-000566e81b7e,urn:uuid:0ccac26b-8c6e-41e6-9be6-3527b8bac271,113.045833,33.741667,113.020833,33.738333
urn:uuid:764cfce2-bf0e-4d99-981f-0d5d6a07116c,urn:uuid:5e7a635d-4e7e-430c-94a3-9ff5af3a825e,105.304167,31.219167,105.305000,31.285000
urn:uuid:9fa10f91-ccec-4c5f-b9b3-244d1e3b6cc3,urn:uuid:cb793e35-4696-4564-82c7-bf3d985443ce,114.281667,27.428333,114.275000,27.454167
urn:uuid:02c75cf2-6ee4-42f4-898f-58a4382e2f34,urn:uuid:b181cdf3-8f4c-45e0-93f0-1ef8c95ead50,116.118333,30.124167,116.085000,30.183333
urn:uuid:26c43488-3ff0-4efd-82da-85e3830c8d4a,urn:uuid:5d960790-804d-4cc2-b1a9-7d9f0f26b8f2,115.844167,33.940833,115.781667,34.069167
urn:uuid:d3e5bcd9-4cb4-4d6d-9cb6-439729010618,urn:uuid:3d65bb63-a5ab-4419-94c9-e7303431fb9c,116.445833,33.372500,116.415000,33.370833
urn:uuid:15ffa359-c19a-4e08-80c3-c98d72f31f17,urn:uuid:80bced4c-68ba-421a-9bcb-5cad579fa0ce,92.098333,33.856667,92.004167,33.870833
urn:uuid:61301e47-4f42-4f3f-bdea-628924ac9cce,urn:uuid:dfcf7a3d-60e9-4fa4-af79-9b82de44957f,101.057500,28.465000,101.090000,28.405833
urn:uuid:83c8b2f1-373f-4283-95fe-37bf9a7d3843,urn:uuid:5365536b-21c7-4d78-9732-7431a46ea204,117.640000,28.285000,117.623333,28.183333
urn:uuid:5a1362f4-56cd-49eb-bd86-58badfb1c9b2,urn:uuid:4b86a590-266d-4968-ba18-347590dfeda8,115.087500,31.435833,115.093333,31.458333
urn:uuid:084e2655-2f08-42f3-aea7-cccdd0e1c2a1,urn:uuid:c90d3a9a-9955-41c9-9ddd-a2f6cbafeeab,117.257500,30.655833,117.238333,30.539167
urn:uuid:555648f3-724c-4c7d-a60a-42859d67916d,urn:uuid:4078f6ed-0179-44d7-815d-1a75795cd0eb,112.339167,33.112500,112.288333,33.165000
urn:uuid:4da2249c-e1a5-4da4-aff9-ad082fc05e1e,urn:uuid:3b4d78c7-76b4-479a-91f9-af71f6be2bc0,114.065000,33.683333,114.034167,33.670000
urn:uuid:fb3172f5-1e5d-48ca-aed8-05173094f63a,urn:uuid:1199e372-f5f2-46cc-b4bc-0e7a635e8754,103.415833,28.557500,103.395000,28.534167
urn:uuid:d7bf8b29-615e-4253-9172-5fe4259121fd,urn:uuid:1a9a12f0-97c9-4715-88ab-da7d13066e4a,105.980000,32.389167,106.085000,32.493333
urn:uuid:a260f6f3-f1af-4cba-9cf0-11ccf83b9f97,urn:uuid:e6e8473f-f803-405a-b6b7-43ced8f6a129,118.388333,28.759167,118.452500,28.726667
urn:uuid:ca5691da-3bf5-4b45-8b1a-f7374ab32cc4,urn:uuid:2bc8106b-dd95-40f9-80aa-057283931cbd,113.028333,26.381667,113.094167,26.392500
urn:uuid:9d8877d2-7a73-43ce-8e97-5b5dc442199c,urn:uuid:d0caa913-1a6e-4a05-a8c9-c579de1013b7,118.890000,33.026667,118.845000,33.030000
urn:uuid:ec0dd86e-2cce-4723-b715-2932398f861a,urn:uuid:de55ede1-3b5d-4c4f-b14c-fbd29238b6a5,109.116667,29.940833,109.094167,29.950000
urn:uuid:d621cf8c-5774-4690-93ab-539e3c241246,urn:uuid:df4f2793-a051-4d9e-9f20-667138c096b5,102.285000,27.199167,102.320000,27.285000
urn:uuid:9553090d-6d9e-4084-bddc-3fe7168fd8fa,urn:uuid:4472f640-5f33-4831-b956-2967cef561cc,111.455833,32.479167,111.437500,32.449167
urn:uuid:e87da283-6c5e-467c-a65c-ac7c5c3779a7,urn:uuid:388aeaf7-e049-45f7-9376-a4853618d1c8,115.528333,28.749167,115.469167,28.741667
urn:uuid:e648426f-ba16-48d1-8577-e797ed96a26a,urn:uuid:ca0ba07a-ee8e-4dda-b087-30a211b41484,114.426667,32.290000,114.384167,32.410000
urn:uuid:6340ab45-b5ac-47cb-a38f-506af571437f,urn:uuid:338c3ea6-cae0-4ef4-aa31-3352dd529f97,107.101667,33.053333,107.040833,33.092500
urn:uuid:bff9750f-53c7-4958-94b6-818ce895d43e,urn:uuid:13e79f4d-d298-4810-8b4b-cc3e7a8e1fbb,99.625833,28.256667,99.635000,28.211667
urn:uuid:9d77813e-1fd3-4e1d-90fb-f1e08a10782e,urn:uuid:5e54cb6d-0c40-4599-9f11-72a733c14dbd,115.085000,30.292500,115.045833,30.398333
urn:uuid:dd38f62f-22ce-4963-bdd7-3a80b7b06aff,urn:uuid:79120b38-ab9d-4da3-b77a-5c3a0c41261a,111.074167,27.734167,111.051667,27.732500
urn:uuid:d9b37ac5-fc1f-4d39-9fb5-71f161397d9d,urn:uuid:d6f3bb91-83f9-40ae-85c7-70febfa73eb3,110.792500,29.928333,110.752500,29.863333
urn:uuid:339f2b18-1ea2-4a3f-b630-dbd5bcb73feb,urn:uuid:490e3825-081d-4d1f-9d4f-08acbf0baada,113.884167,28.375833,113.856667,28.498333
urn:uuid:e44e87bc-16b8-4165-a424-4c5e552ffd72,urn:uuid:707a6128-2b50-4e6e-9da4-5bbce1ace359,94.660000,34.610000,94.685833,34.564167
urn:uuid:2c8b036d-90ec-4134-b29f-ec8ea1336525,urn:uuid:fc104dbc-58ab-406c-82e2-ba54b4246637,116.465833,29.991667,116.494167,30.047500
urn:uuid:98937bb2-5519-4ac2-8f72-7a14dfda7bcc,urn:uuid:295f300a-ab2a-4361-93dd-be8e885effb7,100.238333,26.148333,100.252500,26.174167
urn:uuid:e86aa6cd-14cb-4dff-963e-aefcd0382c86,urn:uuid:9367b2b7-99cc-4cb7-8e78-b079e40886c7,103.400833,27.727500,103.460833,27.688333
urn:uuid:49a30940-2e01-4737-8976-76484bd53fef,urn:uuid:0635c601-1ea1-4c88-b3ed-1f15c6c7fe60,115.734167,25.470000,115.671667,25.443333
urn:uuid:c0d51ed9-8c43-4aae-b206-4c1ce0e43ca4,urn:uuid:0a808a6a-4a18-4600-9d44-7e85cefa4ab7,108.123333,33.490833,108.142500,33.554167
urn:uuid:77faa495-963d-457d-86b3-624ed168daa4,urn:uuid:d5b21c2e-7604-4e2a-98fe-7c0f01f24da1,110.175000,29.956667,110.210000,30.015833
urn:uuid:ad92a9f6-fcfb-40aa-9f63-0864ff6f4e3c,urn:uuid:a29b068d-afeb-415b-9622-46a486b65fab,103.255833,29.797500,103.220833,29.791667
urn:uuid:9f97def3-4a5b-4cf4-a246-b184574eb85b,urn:uuid:661a16cd-c958-431b-a252-20de7c01a0f6,107.114167,33.995000,107.135000,34.024167
urn:uuid:875b9b0d-43ca-4eaf-836f-6c17f8812183,urn:uuid:b7b9e6d1-d056-4ee3-8b19-2e5be414dcb6,114.872500,32.819167,114.865833,32.930833
urn:uuid:b5968331-d7c5-461d-8c42-63a4ae6ea736,urn:uuid:591a9d83-284d-454c-ae7e-a962c9fa6365,112.700000,32.228333,112.748333,32.245833
urn:uuid:90a31c96-8585-4005-afba-48b72787dc58,urn:uuid:df6ca00b-93c2-4bc3-aec7-841b2633d6aa,102.301667,29.003333,102.298333,28.996667
urn:uuid:39377f64-b306-47d1-9360-249ea85ba29f,urn:uuid:a3c3453d-9070-4cc0-b1d1-ce362d2147fb,107.876667,28.699167,107.876667,28.745833
urn:uuid:977062bb-0a91-4e34-8d7c-dc75f5c4f3ab,urn:uuid:4156dde6-c42e-417b-85ba-3fb40ff6ef9b,96.243333,34.080000,96.166667,34.100000
urn:uuid:b672e31d-fbae-4a9c-bb06-092e094712eb,urn:uuid:31789f53-908a-4809-b55c-b3029c8bcdbd,101.850833,27.650833,101.825000,27.671667
urn:uuid:8c7a3769-831c-439c-9e4d-d497c6cbbe74,urn:uuid:13a38a2d-b3e5-4a7c-89a2-ddfb3345d1bc,112.950833,29.399167,112.974167,29.449167
urn:uuid:cd682cec-7e95-4589-9629-c0ebd7bb3c01,urn:uuid:4a1970b3-ff84-4472-897d-b9604eb874ef,118.131667,33.229167,118.024167,33.180000
urn:uuid:4fcff711-f085-4694-ad65-840ab03ca5eb,urn:uuid:0d46c7ba-d2c7-421a-9f01-5891f07be9ef,112.223333,27.500000,112.320833,27.452500
urn:uuid:16093a80-7c8b-454e-bb31-876bf20ced5c,urn:uuid:5785ab72-bc43-4f9d-b9db-2617901cceb2,111.389167,29.094167,111.320000,29.062500
urn:uuid:5bb16e08-7a01-4186-87ee-831b76329879,urn:uuid:484946ec-3eae-46c9-9ea5-918d7de9dedf,98.164167,31.864167,98.130000,31.890833
urn:uuid:752ed97c-f134-403a-93e1-fbbeabeba03c,urn:uuid:4a84603d-b03e-48b1-ad12-95eddc91c3b5,109.692500,28.318333,109.681667,28.443333
urn:uuid:5bc4b9b3-d3ed-4858-947e-545603dd4905,urn:uuid:b17834e0-0421-4c92-a0c4-2775bd38617f,109.032500,27.336667,108.999167,27.358333
urn:uuid:31ff80ff-3fcb-4b22-bed1-c0fd18afb25e,urn:uuid:2bb6432a-5f03-49a1-adeb-74a4a0671ba6,116.215000,32.307500,116.171667,32.255000
urn:uuid:9ad89de5-a70d-4622-825a-bbea339cbba2,urn:uuid:450768ee-6d78-45dc-99be-5c7a623b67b0,94.320000,34.185833,94.321667,34.186667
urn:uuid:b48a35ff-c5ef-43b6-b80f-ab99090b97a1,urn:uuid:fd89a82a-c6dc-4cf0-9ff6-b51dc7d4f055,102.954167,32.664167,102.923333,32.593333
urn:uuid:fe16f232-9366-4896-b9a5-5a3326206f6b,urn:uuid:4b7ae14a-c4fa-4ceb-b680-e56564361438,116.078333,29.331667,116.216667,29.379167
urn:uuid:6b62b403-2449-4f29-ab88-3029d65699a3,urn:uuid:1726e9e6-a15d-47c9-8139-4674ecb0a510,103.827500,28.453333,103.773333,28.345833
urn:uuid:244907d0-d8a2-4a54-a6ac-153ddef8ea53,urn:uuid:fb0c1531-e9ee-4b98-8fe8-1c213545f97b,118.831667,32.008333,118.833333,31.981667
urn:uuid:9663a4cf-8da2-4c09-b602-bf91bf9f6f17,urn:uuid:4352df1a-23d2-403e-91da-ca3eea7ad971,104.331667,29.215000,104.416667,29.295000
urn:uuid:2b23d4dc-c2b6-4513-9a2e-5d6b35aef67a,urn:uuid:fdc38735-bb15-4287-b577-164890e0fc3e,113.395833,27.100000,113.542500,27.145833
urn:uuid:4107c267-1e0e-4fb4-8809-6c77c8213ef2,urn:uuid:1b15369a-8c44-4290-88b7-2da003ca2757,113.515000,26.805000,113.525833,26.779167
urn:uuid:ced1f2a3-36d7-4dfa-9893-02bda4ce3c20,urn:uuid:4d4c5b96-9652-4fd3-80fd-90af83681e88,113.660000,26.219167,113.583333,26.199167
urn:uuid:782ba106-9054-4763-98f2-41a8be432fef,urn:uuid:931deaba-99fa-4612-9641-ef60734b6900,111.504167,31.627500,111.465833,31.621667
urn:uuid:957dddf2-19fb-4206-857d-a06e496b60e2,urn:uuid:32f91dff-1109-41fd-ab90-ade076ccfd53,105.885833,32.970000,105.869167,32.965833
urn:uuid:f3f57e7f-3e39-4892-b2f4-47a5bd7c910d,urn:uuid:f1dab432-ee81-490e-a6a3-c90eca254585,111.687500,25.490833,111.720000,25.492500
urn:uuid:f0e6aacb-80cd-4fd3-9f92-23181715c4ca,urn:uuid:119d45b5-d449-4ede-b589-c7be000c2e5c,109.965833,31.063333,109.991667,31.107500
urn:uuid:ea30d4df-7627-467a-853f-1d9ad831bdfe,urn:uuid:d26efebf-535d-447a-82ff-8cc3c1ab179d,115.720000,31.961667,115.701667,31.922500
urn:uuid:97ce3385-82f2-41f8-8dff-b62ea77f5cfa,urn:uuid:84ee8068-af9d-488d-b45c-2a868b1e1daa,102.224167,29.649167,102.256667,29.671667
urn:uuid:a01092cb-5fc9-485c-8d90-a9276e6f461b,urn:uuid:09a66089-c5b2-4fc1-ba7d-6efda357f875,104.087500,27.777500,104.101667,27.795833
urn:uuid:cde51ce4-3ed3-4b22-b7e4-1e05bc21536b,urn:uuid:ded878d9-ad5a-491b-9d1c-571bcddf52e4,116.481667,26.430833,116.533333,26.422500
urn:uuid:bda81c0c-c4d9-4c9f-bb5b-38bcc851d6f1,urn:uuid:5677a2ec-bc8b-471c-a514-9e5ed97b0e95,96.715000,33.750833,96.733333,33.770833
urn:uuid:09152227-8214-4cc6-9274-d921f714762f,urn:uuid:b133a0c6-9c52-4b0f-b312-6acb4a6fdef6,103.087500,25.733333,103.035000,25.690833
urn:uuid:2ea180d8-e54e-4e99-82bd-904d4dd42bb1,urn:uuid:ab440a59-981f-4921-b764-64adbbd90bfc,113.537500,32.336667,113.506667,32.363333
urn:uuid:a3b7b8a2-4dd5-4551-b203-ff80bbdcd67f,urn:uuid:82ed41bb-6ecb-44a5-9768-5b3589a6f007,109.319167,31.198333,109.273333,31.206667
urn:uuid:e4b705e1-4e0d-487d-b6ce-2628409008fe,urn:uuid:0d22982b-62ab-4b54-a8d3-c48f1a5077df,101.764167,29.253333,101.732500,29.237500
urn:uuid:4430396f-0978-45c0-9173-4506fd40c772,urn:uuid:8cb7abcc-b2e9-456b-8be7-8238303f849d,100.693333,27.825833,100.688333,27.832500
urn:uuid:9260ef75-1e25-4a9e-a628-198a8aa63a4a,urn:uuid:3db09c81-3b88-4061-a4a0-e5aa59763cbe,116.574167,27.415000,116.562500,27.400000
urn:uuid:76b58778-77a7-44b2-bde1-0c21a2ec77ce,urn:uuid:6532cacd-5e64-4ece-a522-2f613569c4a9,101.218333,26.493333,101.190833,26.487500
urn:uuid:bb3fa01d-3972-4647-aadf-82d5691a75f8,urn:uuid:4d316a1e-8931-4edf-9402-28473f57447f,109.157500,33.560000,109.156667,33.594167
urn:uuid:e976a60c-1cd9-4101-b55b-9fcf23d9998e,urn:uuid:25c04fc9-55e2-491a-a95d-e541485558cf,100.369167,32.082500,100.375833,32.015833
urn:uuid:7fc62f15-1aaa-48ef-96c2-1191e8ce7bcd,urn:uuid:17d5362f-7566-4b66-acfe-e6be60c434b5,108.486667,29.252500,108.541667,29.272500
urn:uuid:e1370a57-1290-4d5b-a73b-367125e8878d,urn:uuid:32f000e7-e60c-4e90-a614-b6719c550787,93.056667,33.203333,93.015000,33.161667
urn:uuid:88049952-35cc-436c-87b5-f9e205cdb966,urn:uuid:b26a1f1c-7854-4c37-8565-9aad3d379334,119.205000,32.679167,119.202500,32.645000
urn:uuid:942cbe68-80ee-4382-a077-7c78c594b0c2,urn:uuid:ac636df2-19d1-4a68-9056-566248df3072,99.895833,27.350833,99.859167,27.369167
urn:uuid:886ddcae-8a20-496e-9f02-d7f946b201a7,urn:uuid:9799a3c0-7349-4a03-acab-fcff8424d02e,116.992500,32.745833,116.810000,32.807500
